source_openalex_author_id,canonical_openalex_author_id,canonical_author,profile_group_size,decision
A5033134984,A5033134984,Wei Li,1,Exact DOI-level match
A5033255645,A5033255645,Tao Liu,1,Exact DOI-level match
A5033259869,A5033259869,Hao Wang,1,Exact DOI-level match
A5033311186,A5033311186,Qian Zhang,1,Exact DOI-level match
A5033408038,A5033408038,Ling Wang,1,Exact DOI-level match
A5033424831,A5033424831,Yu Liu,1,Exact DOI-level match
A5033612860,A5033612860,Jing Li,1,Exact DOI-level match
A5033645349,A5033645349,Jie Zhang,1,Exact DOI-level match
A5033731690,A5033731690,Wei Li,1,Exact DOI-level match
A5033828504,A5033828504,Jin Wang,1,Exact DOI-level match
A5033850890,A5033850890,Feng Li,1,Exact DOI-level match
A5033904866,A5033904866,Wenting Zhao,1,Unresolved abbreviation
A5033935681,A5033935681,Yang Liu,1,Exact DOI-level match
A5033945545,A5033945545,Tao Zhang,1,Exact DOI-level match
A5033994816,A5033994816,Yi Wang,1,Exact DOI-level match
A5034013411,A5034013411,Feng Wang,1,Exact DOI-level match
A5034017799,A5034017799,Qiang Li,1,Exact DOI-level match
A5034151733,A5034151733,Ping Wang,1,Exact DOI-level match
A5034182828,A5034182828,Jing Zhao,1,Exact DOI-level match
A5034225464,A5034225464,Yan Liu,1,Exact DOI-level match
A5034257967,A5034257967,Jian Xu,1,Exact DOI-level match
A5034280484,A5034280484,Hui Liu,1,Exact DOI-level match
A5034484272,A5034484272,Peng Li,1,Exact DOI-level match
A5034537860,A5034537860,Qiang Li,1,Exact DOI-level match
A5034584084,A5034584084,Jie Chen,1,Exact DOI-level match
A5034667170,A5034667170,Jing Zhang,1,Exact DOI-level match
A5034675261,A5034675261,Yu Liu,1,Exact DOI-level match
A5034747850,A5034747850,Hui Wang,1,Exact DOI-level match
A5034749609,A5034749609,Qian Wang,1,Exact DOI-level match
A5034878136,A5034878136,Li Li,1,Exact DOI-level match
A5035035721,A5035035721,Qian Zhang,1,Exact DOI-level match
A5035071840,A5035071840,Yang Li,1,Exact DOI-level match
A5035120060,A5035120060,Jun Yang,1,Exact DOI-level match
A5035305361,A5035305361,Jun Chen,1,Exact DOI-level match
A5035316294,A5035316294,Jie Chen,1,Exact DOI-level match
A5035333902,A5035333902,Jing Li,1,Exact DOI-level match
A5035398796,A5035398796,Yu Zhang,1,Exact DOI-level match
A5035465997,A5035465997,Wei Zhang,1,Exact DOI-level match
A5035543508,A5035543508,Qian Wang,1,Exact DOI-level match
A5035658484,A5035658484,Ming Li,1,Exact DOI-level match
A5035747390,A5035747390,Hui Zhang,1,Exact DOI-level match
A5035757377,A5035757377,Bin Wang,1,Exact DOI-level match
A5035770690,A5035770690,Yi Zhang,1,Exact DOI-level match
A5035834837,A5035834837,Jun Zhang,1,Exact DOI-level match
A5036057418,A5036057418,Tao Liu,1,Exact DOI-level match
A5036074225,A5036074225,Ming Li,1,Exact DOI-level match
A5036218939,A5036218939,G. Hempelmann,3,Merged 3 OpenAlex profiles
A5036245525,A5036245525,Xi Chen,1,Exact DOI-level match
A5036287731,A5036287731,Lin Wang,1,Exact DOI-level match
A5036359133,A5036359133,Jie Liu,1,Exact DOI-level match
A5036360052,A5036360052,Hui Wang,1,Exact DOI-level match
A5036815027,A5036815027,Li Li,1,Exact DOI-level match
A5036827390,A5036827390,Yong Wang,1,Exact DOI-level match
A5036827392,A5036827392,Hui Zhang,1,Exact DOI-level match
A5036889750,A5036889750,Lei Zhang,1,Exact DOI-level match
A5036952846,A5036952846,Yang Liu,1,Exact DOI-level match
A5036984102,A5036984102,Min Li,1,Exact DOI-level match
A5037001971,A5037001971,Nan Li,1,Exact DOI-level match
A5037185064,A5037185064,Qiang Li,1,Exact DOI-level match
A5037197426,A5037197426,Jing Wang,1,Exact DOI-level match
A5037486203,A5037486203,Jun Liu,1,Exact DOI-level match
A5037510821,A5037510821,Wei Li,1,Exact DOI-level match
A5037550973,A5037550973,Wang Lei,1,Exact DOI-level match
A5037756311,A5037756311,Bin Wang,1,Exact DOI-level match
A5037776494,A5037776494,Wei Wang,1,Exact DOI-level match
A5037794174,A5037794174,Jing Zhao,1,Exact DOI-level match
A5037868938,A5037868938,Ping Wang,1,Exact DOI-level match
A5037948258,A5037948258,Juan Li,1,Exact DOI-level match
A5037995370,A5037995370,Ying Li,1,Exact DOI-level match
A5038082698,A5038082698,Hui Li,1,Exact DOI-level match
A5038084459,A5038084459,Rui Zhang,1,Exact DOI-level match
A5038151206,A5038151206,Bo Zhang,1,Exact DOI-level match
A5038178478,A5038178478,Lei Zhang,1,Exact DOI-level match
A5038336845,A5038336845,Wei Zhang,1,Exact DOI-level match
A5038481495,A5038481495,Hao Zhang,1,Exact DOI-level match
A5038484217,A5038484217,Li Zhang,1,Exact DOI-level match
A5038517767,A5038517767,Jing Liu,1,Exact DOI-level match
A5038580778,A5038580778,Feng Wang,1,Exact DOI-level match
A5038615802,A5038615802,Jun Liu,1,Exact DOI-level match
A5038656294,A5038656294,Wei Wang,1,Exact DOI-level match
A5038663135,A5038663135,Lin Zhang,1,Exact DOI-level match
A5038945598,A5038945598,Jing Li,1,Exact DOI-level match
A5039233244,A5039233244,Xi Chen,1,Exact DOI-level match
A5039239695,A5039239695,Jun Lu,1,Exact DOI-level match
A5039280625,A5039280625,Yang Liu,1,Exact DOI-level match
A5039466818,A5039466818,Yan Zhang,1,Exact DOI-level match
A5039489169,A5056921218,Hiroyoshi Tanaka,4,Merged 4 OpenAlex profiles
A5039575608,A5039575608,Yang Yang,1,Exact DOI-level match
A5039607162,A5039607162,Yan Li,1,Exact DOI-level match
A5039796943,A5039796943,Jing Chen,1,Exact DOI-level match
A5039888109,A5039888109,T. Zhang,1,Unresolved abbreviation
A5039935749,A5039935749,Ying Wang,1,Exact DOI-level match
A5039980454,A5039980454,Yan Li,1,Exact DOI-level match
A5040046880,A5040046880,Jing Wang,1,Exact DOI-level match
A5040090704,A5040090704,Min Li,1,Exact DOI-level match
A5040223607,A5040223607,Yang Yang,1,Exact DOI-level match
A5040230812,A5040230812,Jun Liu,1,Exact DOI-level match
A5040234624,A5040234624,Jun Yang,1,Exact DOI-level match
A5040386641,A5040386641,Yong Zhang,1,Exact DOI-level match
A5040547097,A5040547097,Ping Zhang,1,Exact DOI-level match
A5040721382,A5040721382,Lei Zhang,1,Exact DOI-level match
A5040728436,A5040728436,Wei Wang,1,Exact DOI-level match
A5040983456,A5040983456,Yu Zhang,1,Exact DOI-level match
A5041039715,A5041039715,Hui Li,1,Exact DOI-level match
A5041162076,A5041162076,Jian Xu,1,Exact DOI-level match
A5041221161,A5041221161,Jing Yang,1,Exact DOI-level match
A5041301769,A5041301769,Jing Zhao,1,Exact DOI-level match
A5041321290,A5041321290,Yong Wang,1,Exact DOI-level match
A5041353259,A5041353259,Li Li,1,Exact DOI-level match
A5041462375,A5041462375,Jing Zhang,1,Exact DOI-level match
A5041515065,A5041515065,Yan Li,1,Exact DOI-level match
A5041569324,A5041569324,Peng Zhang,1,Exact DOI-level match
A5041694909,A5041694909,Xin Zhang,1,Exact DOI-level match
A5041736536,A5041736536,Chandra Gopala Rao,1,Exact DOI-level match
A5041748805,A5041748805,Liang Wang,1,Exact DOI-level match
A5041991874,A5041991874,Tao Li,1,Exact DOI-level match
A5042092603,A5042092603,Fang Wang,1,Exact DOI-level match
A5042137602,A5042137602,Dan Wang,1,Exact DOI-level match
A5042175903,A5042175903,Wei Chen,1,Exact DOI-level match
A5042262850,A5042262850,Yang Jing,1,Exact DOI-level match
A5042289560,A5042289560,Wei Liu,1,Exact DOI-level match
A5042419777,A5042419777,Yu Wang,1,Exact DOI-level match
A5042474689,A5042474689,Jun Yang,1,Exact DOI-level match
A5042531041,A5042531041,Tao Li,1,Exact DOI-level match
A5042539186,A5042539186,Yang Yang,1,Exact DOI-level match
A5042608620,A5042608620,Rui Zhang,1,Exact DOI-level match
A5042609030,A5042609030,Ling Wang,1,Exact DOI-level match
A5042711964,A5042711964,Wei Li,1,Exact DOI-level match
A5042765146,A5042765146,Jing Zhao,1,Exact DOI-level match
A5042780587,A5042780587,Jing Li,1,Exact DOI-level match
A5042786497,A5042786497,Jing Yang,1,Exact DOI-level match
A5042882563,A5042882563,Hui Wang,1,Exact DOI-level match
A5042900753,A5042900753,Jun Lu,1,Exact DOI-level match
A5042929643,A5042929643,Yan Liu,1,Exact DOI-level match
A5042940393,A5042940393,Qi Wang,1,Exact DOI-level match
A5042980234,A5042980234,Xin Li,1,Exact DOI-level match
A5042998462,A5042998462,Hao Wang,1,Exact DOI-level match
A5043043179,A5043043179,Yang Liu,1,Exact DOI-level match
A5043113888,A5043113888,Lei Li,1,Exact DOI-level match
A5043138070,A5043138070,Jian Zhang,1,Exact DOI-level match
A5043190135,A5043190135,Hui Li,1,Exact DOI-level match
A5043290888,A5043290888,Feng Wang,1,Exact DOI-level match
A5043389655,A5043389655,Chao Wang,1,Exact DOI-level match
A5043483439,A5043483439,Chandra Gopala Rao,1,Exact DOI-level match
A5043542067,A5043542067,Jing Zhang,1,Exact DOI-level match
A5043543895,A5043543895,Yan Zhang,1,Exact DOI-level match
A5043677526,A5043677526,Bin Zhang,1,Exact DOI-level match
A5043680558,A5043680558,Yan Chen,1,Exact DOI-level match
A5043689305,A5043689305,Xin Wang,1,Exact DOI-level match
A5043770165,A5043770165,Feng Wang,1,Exact DOI-level match
A5043846259,A5043846259,Jie Chen,1,Exact DOI-level match
A5043963143,A5043963143,Hao Chen,1,Exact DOI-level match
A5044072954,A5044072954,Wei Zhang,1,Exact DOI-level match
A5044108299,A5044108299,Jing Li,1,Exact DOI-level match
A5044169855,A5044169855,Peng Li,1,Exact DOI-level match
A5044180306,A5044180306,Yang Liu,1,Exact DOI-level match
A5044197510,A5044197510,Fei Wang,1,Exact DOI-level match
A5044211780,A5044211780,Lin Zhang,1,Exact DOI-level match
A5044215108,A5044215108,Peng Zhang,1,Exact DOI-level match
A5044249016,A5044249016,Jun Li,1,Exact DOI-level match
A5044500704,A5044500704,Min Zhang,1,Exact DOI-level match
A5044608381,A5044608381,Yang Yang,1,Exact DOI-level match
A5044641119,A5044641119,Ying Yang,1,Unresolved abbreviation
A5044652383,A5044652383,Peng Zhang,1,Exact DOI-level match
A5044788172,A5044788172,Gang Li,1,Exact DOI-level match
A5044865265,A5044865265,Jing Zhang,1,Exact DOI-level match
A5044894669,A5044894669,Dan Li,1,Exact DOI-level match
A5044958587,A5044958587,Lei Zhang,1,Exact DOI-level match
A5045000619,A5045000619,Bin Liu,1,Exact DOI-level match
A5045002108,A5045002108,Chao Wang,1,Exact DOI-level match
A5045035115,A5045035115,Yang Wang,1,Exact DOI-level match
A5045041456,A5045041456,Hao Zhang,1,Exact DOI-level match
A5045052946,A5045052946,Jun Wang,1,Exact DOI-level match
A5045171103,A5045171103,Yan Li,1,Exact DOI-level match
A5045529329,A5045529329,Jie Li,1,Exact DOI-level match
A5045537577,A5045537577,Li Zhang,1,Exact DOI-level match
A5045655535,A5045655535,Jing Chen,1,Exact DOI-level match
A5045665383,A5045665383,Jun Yang,1,Exact DOI-level match
A5045674411,A5045674411,Chandra Gopala Rao,1,Exact DOI-level match
A5045689983,A5045689983,Jing Zhao,1,Exact DOI-level match
A5045995585,A5045995585,Xin Zhang,1,Exact DOI-level match
A5046007026,A5046007026,D. Wu,1,Unresolved abbreviation
A5046026008,A5046026008,Lei Wang,1,Exact DOI-level match
A5046036161,A5046036161,Yan Liu,1,Exact DOI-level match
A5046054850,A5046054850,Yi Wang,1,Exact DOI-level match
A5046081253,A5046081253,Li Zhang,1,Exact DOI-level match
A5046226427,A5046226427,Jing Chen,1,Exact DOI-level match
A5046253737,A5046253737,Hao Zhang,1,Exact DOI-level match
A5046280269,A5046280269,Ping Zhang,1,Exact DOI-level match
A5046365830,A5046365830,Yan Chen,1,Exact DOI-level match
A5046401983,A5046401983,Qi Wang,1,Exact DOI-level match
A5046428239,A5046428239,Rui Zhang,1,Exact DOI-level match
A5046496688,A5046496688,Ping Zhang,1,Exact DOI-level match
A5046714160,A5046714160,Yong Wang,1,Exact DOI-level match
A5046782370,A5046782370,Xin Li,1,Exact DOI-level match
A5046903577,A5046903577,Yan Zhang,1,Exact DOI-level match
A5047095866,A5047095866,Jin Zhang,1,Exact DOI-level match
A5047206390,A5047206390,Jie Chen,1,Exact DOI-level match
A5047226075,A5047226075,Lei Li,1,Exact DOI-level match
A5047259119,A5047259119,Jing Zhang,1,Exact DOI-level match
A5047300457,A5047300457,Jun Li,1,Exact DOI-level match
A5047322713,A5047322713,Jing Zhang,1,Exact DOI-level match
A5047404037,A5047404037,Wei Zhao,1,Exact DOI-level match
A5047504462,A5047504462,Yong Wang,1,Exact DOI-level match
A5047530483,A5047530483,Yan Liu,1,Exact DOI-level match
A5047573616,A5047573616,Qian Zhang,1,Exact DOI-level match
A5047607191,A5047607191,Jing Wang,1,Exact DOI-level match
A5047610224,A5047610224,Bo Wang,1,Exact DOI-level match
A5047614788,A5047614788,Xin Wang,1,Exact DOI-level match
A5047614812,A5047614812,Yang Liu,1,Exact DOI-level match
A5047665294,A5047665294,Ying Zhang,1,Exact DOI-level match
A5048023486,A5048023486,Hui Wang,1,Exact DOI-level match
A5048072663,A5048072663,Jian Xu,1,Exact DOI-level match
A5048101324,A5048101324,Lin Wang,1,Exact DOI-level match
A5048136376,A5048136376,Wei Zhang,1,Exact DOI-level match
A5048138372,A5048138372,Hao Zhang,1,Exact DOI-level match
A5048169117,A5048169117,Ying Wang,1,Exact DOI-level match
A5048242778,A5048242778,Tao Liu,1,Exact DOI-level match
A5048306079,A5048306079,Li Jian,1,Exact DOI-level match
A5048318517,A5048318517,Jian Wang,1,Exact DOI-level match
A5048357136,A5048357136,Ying Zhang,1,Exact DOI-level match
A5048360484,A5048360484,Peng Li,1,Exact DOI-level match
A5048603917,A5048603917,Fei Wang,1,Exact DOI-level match
A5048636173,A5048636173,Jun Wang,1,Exact DOI-level match
A5048936273,A5048936273,Yan Li,1,Exact DOI-level match
A5049013824,A5049013824,Hui Liu,1,Exact DOI-level match
A5049186289,A5049186289,Lei Li,1,Exact DOI-level match
A5049191739,A5049191739,Wei Zhang,1,Exact DOI-level match
A5049325006,A5049325006,Li Zhang,1,Exact DOI-level match
A5049402835,A5049402835,Jun Liu,1,Exact DOI-level match
A5049434233,A5029326219,T. Liu,7,Merged 7 profile fragments; full name unresolved
A5049507932,A5049507932,Yang Li,1,Exact DOI-level match
A5049523028,A5049523028,Lei Wang,1,Exact DOI-level match
A5049619309,A5049619309,Wei Li,1,Exact DOI-level match
A5049753524,A5049753524,Jun Yang,1,Exact DOI-level match
A5049756400,A5049756400,Hao Zhang,1,Exact DOI-level match
A5049774714,A5049774714,Taizheng Liu,1,Unresolved abbreviation
A5049808079,A5049808079,Juan Li,1,Exact DOI-level match
A5050008040,A5050008040,Jin Zhang,1,Exact DOI-level match
A5050052644,A5050052644,Peng Li,1,Exact DOI-level match
A5050099873,A5050099873,Jing Liu,1,Exact DOI-level match
A5050173769,A5050173769,Hui Li,1,Exact DOI-level match
A5050191744,A5050191744,Hui Zhang,1,Exact DOI-level match
A5050422997,A5050422997,Yan Li,1,Exact DOI-level match
A5050427570,A5050427570,Jing Li,1,Exact DOI-level match
A5050496216,A5050496216,Juan Li,1,Exact DOI-level match
A5050562433,A5050562433,Jing Zhao,1,Exact DOI-level match
A5050602131,A5050602131,Hui Liu,1,Exact DOI-level match
A5050613279,A5050613279,Jun Li,1,Exact DOI-level match
A5050756580,A5050756580,Li Zhang,1,Exact DOI-level match
A5050813384,A5050813384,Jie Zhang,1,Exact DOI-level match
A5050862463,A5050862463,Lei Wang,1,Exact DOI-level match
A5050886276,A5050886276,Jian Li,1,Exact DOI-level match
A5050901258,A5050901258,Wei Liu,1,Exact DOI-level match
A5051035051,A5051035051,Hao Zhang,1,Exact DOI-level match
A5051035661,A5051035661,Hui Li,1,Exact DOI-level match
A5051144397,A5051144397,Jing Wang,1,Exact DOI-level match
A5051167897,A5051167897,Ying Liu,1,Exact DOI-level match
A5051174374,A5051174374,Lei Wang,1,Exact DOI-level match
A5051180946,A5051180946,Ying Zhang,1,Exact DOI-level match
A5051217195,A5051217195,Yang Liu,1,Exact DOI-level match
A5051275615,A5051275615,Wei Zhao,1,Exact DOI-level match
A5051431817,A5051431817,Lei Wang,1,Exact DOI-level match
A5051643036,A5051643036,Ying Zhang,1,Exact DOI-level match
A5051719124,A5051719124,Min Zhang,1,Exact DOI-level match
A5051750709,A5051750709,Wei Liu,1,Exact DOI-level match
A5052006689,A5052006689,Bo Zhang,1,Exact DOI-level match
A5052029275,A5052029275,Li Li,1,Exact DOI-level match
A5052029849,A5052029849,Ping Zhang,1,Exact DOI-level match
A5052082627,A5052082627,Cornelius Busch,1,Exact DOI-level match
A5052157653,A5052157653,Yang Li,1,Exact DOI-level match
A5052195927,A5052195927,Min Zhang,1,Exact DOI-level match
A5052202371,A5052202371,Jin Wang,1,Exact DOI-level match
A5052300879,A5052300879,Yan Liu,1,Exact DOI-level match
A5052423480,A5052423480,Jing Wang,1,Exact DOI-level match
A5052508414,A5052508414,Ying Wang,1,Exact DOI-level match
A5052519895,A5052519895,Liang Wang,1,Exact DOI-level match
A5052540638,A5115596056,Rui Wang,2,Merged 2 OpenAlex profiles
A5052547581,A5052547581,Dan Wang,1,Exact DOI-level match
A5052716645,A5052716645,Ying Zhang,1,Exact DOI-level match
A5052835094,A5052835094,Hui Li,1,Exact DOI-level match
A5052932225,A5052932225,Qiang Li,1,Exact DOI-level match
A5052937310,A5052937310,Ming Li,1,Exact DOI-level match
A5052980884,A5052980884,Jian Xu,1,Exact DOI-level match
A5053014486,A5053014486,Qian Zhang,1,Exact DOI-level match
A5053051950,A5053051950,Lei Wang,1,Exact DOI-level match
A5053097614,A5053097614,Ying Wang,1,Exact DOI-level match
A5053103595,A5053103595,Bin Wang,1,Exact DOI-level match
A5053179595,A5053179595,Wei Zhao,1,Exact DOI-level match
A5053181742,A5053181742,Hui Zhang,1,Exact DOI-level match
A5053193460,A5053193460,Jie Chen,1,Exact DOI-level match
A5053341916,A5053341916,Jing Li,1,Exact DOI-level match
A5053466582,A5053466582,Jing Yang,1,Exact DOI-level match
A5053600785,A5053600785,Tao Wang,1,Exact DOI-level match
A5053640625,A5053640625,Jun Yang,1,Exact DOI-level match
A5053686996,A5053686996,Ying Wang,1,Exact DOI-level match
A5053823229,A5053823229,Zhang Wei,1,Exact DOI-level match
A5053861388,A5053861388,Xin Wang,1,Exact DOI-level match
A5053887305,A5053887305,Yang Yang‐Hartwich,1,Exact DOI-level match
A5053909934,A5053909934,Xinzhong Zhang,1,Exact DOI-level match
A5053945516,A5053945516,Dimitris Liakopoulos,1,Exact DOI-level match
A5053951462,A5053951462,Xin Wang,1,Exact DOI-level match
A5053980894,A5053980894,Li Li,1,Exact DOI-level match
A5054030468,A5054030468,Yang Liu,1,Exact DOI-level match
A5054115043,A5054115043,Li Zhang,1,Exact DOI-level match
A5054217081,A5054217081,Xin Wang,1,Exact DOI-level match
A5054223786,A5054223786,Hao Zhang,1,Exact DOI-level match
A5054380097,A5054380097,Bin Liu,1,Exact DOI-level match
A5054381472,A5054381472,Min Wang,1,Exact DOI-level match
A5054458205,A5054458205,Wei Zhang,1,Exact DOI-level match
A5054515260,A5054515260,Jianbo Yang,1,Unresolved abbreviation
A5054593886,A5054593886,Yan Zhang,1,Exact DOI-level match
A5054905277,A5054905277,Hui Wang,1,Exact DOI-level match
A5055025900,A5055025900,Ming Li,1,Exact DOI-level match
A5055044934,A5055044934,Na Li,1,Exact DOI-level match
A5055136222,A5055136222,Bin Zhang,1,Exact DOI-level match
A5055191826,A5055191826,Yi Zhang,1,Exact DOI-level match
A5055304040,A5055304040,Wei Li,1,Exact DOI-level match
A5055450841,A5055450841,Jing Wang,1,Exact DOI-level match
A5055460914,A5055460914,Wei Li,1,Exact DOI-level match
A5055468768,A5055468768,Jun Yang,1,Exact DOI-level match
A5055538564,A5055538564,Lei Zhang,1,Exact DOI-level match
A5055678852,A5055678852,Fang Wang,1,Exact DOI-level match
A5055708357,A5055708357,Jing Wang,1,Exact DOI-level match
A5055754474,A5055754474,Wei Chen,1,Exact DOI-level match
A5055835363,A5055835363,Chao Wang,1,Exact DOI-level match
A5055913816,A5055913816,Qian Li,1,Exact DOI-level match
A5056008453,A5056008453,Jun Wang,1,Exact DOI-level match
A5056300047,A5056300047,Bin Liu,1,Exact DOI-level match
A5056301598,A5056301598,Jun Li,1,Exact DOI-level match
A5056348144,A5056348144,Chandra Gopala Rao,1,Exact DOI-level match
A5056380455,A5056380455,Hui Wang,1,Exact DOI-level match
A5056404006,A5056404006,Jing Zhao,1,Exact DOI-level match
A5056432346,A5056432346,Yan Wang,1,Exact DOI-level match
A5056452430,A5056452430,Yan Liu,1,Exact DOI-level match
A5056517211,A5056517211,Peng Li,1,Exact DOI-level match
A5056523506,A5056523506,Hong Li,1,Exact DOI-level match
A5056629328,A5056629328,Bin Liu,1,Exact DOI-level match
A5056734939,A5056734939,Yi Zhang,1,Exact DOI-level match
A5056764866,A5056764866,Yang Zhang,1,Exact DOI-level match
